SKU;Name;Color;Category;Category position;Brand;Seller;Balance;Comments;Rating;Final Price;Min price;Max price;Average price;Base price;Basic Sale;Basic Sale Price;Promo Sale;SPP;SPP Price;Revenue potential;Lost profit;Lost profit percent;Days in stock;Days with sales;Average if in stock;Sales;Sales per day average;Revenue
1309380;Юбка;темно-серый;Женщинам/Офис/Юбки;7981;Tuwe;ООО Вайлдберриз;1;0;0;2587;2587;2587;0;2587;45;4705;0;5;2458;0;0;0;30;0;0;0;0;0
1309381;Юбка;черный;Женщинам/Офис/Юбки;7318;Tuwe;ООО Вайлдберриз;2;5;4;2906;2906;2906;0;2906;45;5285;0;5;2761;0;0;0;30;0;0;0;0;0
1309382;Юбка;;Женщинам/Одежда/Юбки;-1;Tuwe;ООО Вайлдберриз;9;0;0;3240;3240;3240;0;3240;0;3240;0;5;3078;0;0;0;30;0;0;0;0;0
1309383;Юбка;черный;Женщинам/Одежда/Юбки;-1;Tuwe;ООО Вайлдберриз;8;0;0;3240;3240;3240;0;3240;0;3240;0;5;3078;0;0;0;30;0;0;0;0;0
1309384;Юбка;черный;Женщинам/Одежда/Юбки;-1;Tuwe;ООО Вайлдберриз;7;7;5;2362;2362;2362;0;2362;55;5250;0;5;2244;0;0;0;30;0;0;0;0;0
1309386;Юбка;черный;Женщинам/Одежда/Юбки;-1;Tuwe;ООО Вайлдберриз;4;0;0;1752;1752;1752;0;1752;55;3895;0;5;1665;0;0;0;30;0;0;0;0;0
1309387;Юбка;черный;Женщинам/Офис/Юбки;7982;Tuwe;ООО Вайлдберриз;7;1;1;1779;1779;1779;0;1779;55;3955;0;5;1690;0;0;0;30;0;0;0;0;0
1309390;Юбка;коричневый;Женщинам/Одежда/Юбки;-1;Tuwe;ООО Вайлдберриз;4;0;0;4550;4550;4550;4550;4550;0;4550;0;5;4322;9100;0;0;30;2;0.066666666666667;2;0.066666666666667;9100
1309391;Юбка;черный;Женщинам/Одежда/Юбки;-1;Tuwe;ООО Вайлдберриз;2;0;0;4550;4550;4550;0;4550;0;4550;0;5;4322;0;0;0;30;0;0;0;0;0
1309395;Брюки;черный;Женщинам/Офис/Брюки/Брюки;8399;Tuwe;ООО Вайлдберриз;9;3;4;4680;4680;4680;4680;4680;0;4680;0;5;4446;4680;0;0;30;1;0.033333333333333;1;0.033333333333333;4680
1309396;Брюки;серый;Женщинам/Офис/Брюки/Брюки;8400;Tuwe;ООО Вайлдберриз;6;3;4;4680;4680;4680;0;4680;0;4680;0;5;4446;0;0;0;30;0;0;0;0;0
1309405;Жакет;черный;Женщинам/Офис/Пиджаки и жилеты/Жакет;2231;Tuwe;ООО Вайлдберриз;1;1;5;4669;4669;4669;4669;4669;45;8490;0;5;4436;5187;518;10;27;1;0;1;0.033333333333333;4669
1309439;Комбинезон;черный;Женщинам/Одежда/Комбинезоны/Комбинезон;5800;Tuwe;ООО Вайлдберриз;7;2;3;10000;10000;10000;10000;10000;0;10000;0;5;9500;10000;0;0;30;1;0.033333333333333;1;0.033333333333333;10000
1309452;Костюм;горчичный;Женщинам/Одежда/Костюмы/Костюм;27986;Tuwe;ООО Вайлдберриз;10;2;2;4688;4688;4688;0;4688;45;8525;0;5;4454;0;0;0;30;0;0;0;0;0
1309456;Туника;серый;Женщинам/Одежда/Туники;-1;Tuwe;ООО Вайлдберриз;5;0;0;4655;4655;4655;0;4655;0;4655;0;5;4422;0;0;0;30;0;0;0;0;0
1309459;Блузка;красный;Женщинам/Одежда/Блузки и рубашки/Блузка;37322;Tuwe;ООО Вайлдберриз;2;2;3;1503;1503;1503;0;1503;55;3340;0;5;1427;0;0;0;30;0;0;0;0;0
1309460;Блузка;темно-коричневый;Женщинам/Одежда/Блузки и рубашки/Блузка;37323;Tuwe;ООО Вайлдберриз;2;0;0;1503;1503;1503;0;1503;55;3340;0;5;1427;0;0;0;30;0;0;0;0;0
1309461;Блузка;молочный;Женщинам/Одежда/Блузки и рубашки/Блузка;37324;Tuwe;ООО Вайлдберриз;22;0;0;3340;3340;3340;0;3340;0;3340;0;5;3173;0;0;0;30;0;0;0;0;0
1309462;Блузка;серый;Женщинам/Одежда/Блузки и рубашки/Блузка;37325;Tuwe;ООО Вайлдберриз;1;0;0;3340;3340;3340;0;3340;0;3340;0;5;3173;0;0;0;30;0;0;0;0;0
1309463;Джемпер;коричневый;Женщинам/Одежда/Джемперы и кардиганы/Джемпер;31095;Tuwe;ООО Вайлдберриз;1;2;5;5720;5720;5720;0;5720;0;5720;0;5;5434;0;0;0;30;0;0;0;0;0
1309464;Джемпер;синий;Женщинам/Одежда/Джемперы и кардиганы/Джемпер;14764;Tuwe;ООО Вайлдберриз;1;2;5;5720;5720;5720;0;5720;0;5720;0;5;5434;0;0;0;30;0;0;0;0;0
1309466;Куртка;черный;Женщинам/Одежда/Верхняя одежда;57876;Tuwe;ООО Вайлдберриз;2;1;3;11695;11695;11695;0;11695;0;11695;0;5;11110;0;0;0;30;0;0;0;0;0
1309470;Туника;коричневый;Женщинам/Одежда/Туники;-1;Tuwe;ООО Вайлдберриз;7;1;5;3450;3450;3450;0;3450;0;3450;0;5;3277;0;0;0;30;0;0;0;0;0
1309471;Туника;бежевый;Женщинам/Одежда/Туники;-1;Tuwe;ООО Вайлдберриз;7;0;0;3450;3450;3450;0;3450;0;3450;0;5;3277;0;0;0;30;0;0;0;0;0
1309472;Туника;розовый;Женщинам/Одежда/Туники;-1;Tuwe;ООО Вайлдберриз;9;0;0;3450;3450;3450;0;3450;0;3450;0;5;3277;0;0;0;30;0;0;0;0;0
1309473;Блузка;коричневый;Женщинам/Офис/Блузки и рубашки/Блузка;9720;Tuwe;ООО Вайлдберриз;6;3;3;4535;4126;4535;0;4535;0;4535;0;5;4308;0;0;0;30;0;0;0;0;0
1309475;Блузка;черный;Женщинам/Офис/Блузки и рубашки/Блузка;9721;Tuwe;ООО Вайлдберриз;13;0;0;4535;4535;4535;4535;4535;0;4535;0;5;4308;4535;0;0;30;1;0.033333333333333;1;0.033333333333333;4535
1309476;Блузка;белый;Женщинам/Офис/Блузки и рубашки/Блузка;9722;Tuwe;ООО Вайлдберриз;1;0;0;2040;1857;2040;0;2040;55;4535;0;5;1938;0;0;0;30;0;0;0;0;0
1309478;Рубашка;бежевый;Женщинам/Одежда/Блузки и рубашки/Рубашка;13203;Tuwe;ООО Вайлдберриз;4;3;5;4695;4695;4695;0;4695;0;4695;0;5;4460;0;0;0;30;0;0;0;0;0
1309484;Блузка;терракотовый, красный;Женщинам/Одежда/Блузки и рубашки/Блузка;37329;Tuwe;ООО Вайлдберриз;7;0;0;3750;3750;3750;0;3750;0;3750;0;5;3562;0;0;0;30;0;0;0;0;0
1309485;Блузка;красный;Женщинам/Одежда/Блузки и рубашки/Блузка;37330;Tuwe;ООО Вайлдберриз;1;0;0;3750;3750;3750;0;3750;0;3750;0;5;3562;0;0;0;30;0;0;0;0;0
1310071;Пижама;красный;Женщинам/Одежда для дома/Пижама;-1;PELICAN;ООО Вайлдберриз;0;4;4;1800;720;1800;1800;1800;0;1800;0;5;1710;27000;25200;93.333333333333;2;1;0;1;0.033333333333333;1800
1311852;Леггинсы;черный, серый;Женщинам/Одежда/Брюки/Леггинсы;6014;Mamita;ООО Вайлдберриз;75;8;2;929;929;929;929;929;35;1430;0;5;883;2787;0;0;30;3;0.1;3;0.1;2787
1311854;Блузка;красный, серый, бежевый, розовый;Женщинам/Одежда/Блузки и рубашки/Блузка;37331;Mamita;ООО Вайлдберриз;1;10;4;607;607;607;0;607;50;1215;0;2;595;0;0;0;30;0;0;0;0;0
1311862;Блузка;желтый;Женщинам/Одежда/Блузки и рубашки/Блузка;37332;SVESTA;ООО Вайлдберриз;2;11;4;1295;1295;1295;0;1295;50;2590;0;5;1230;0;0;0;30;0;0;0;0;0
1311863;Блузка;светло-бирюзовый;Женщинам/Одежда/Блузки и рубашки/Блузка;37333;SVESTA;ООО Вайлдберриз;5;11;4;1295;1295;1295;0;1295;50;2590;0;5;1230;0;0;0;30;0;0;0;0;0
1314734;Кольцо;серебристый;Аксессуары/Бижутерия/Кольцо;5347;Lovely Jewelry;ООО Вайлдберриз;1;0;0;445;445;445;0;445;45;810;0;2;436;0;0;0;30;0;0;0;0;0
1315112;Юбка;синий;Женщинам/Одежда/Юбки;-1;People;ООО Вайлдберриз;2;5;3;713;713;713;0;713;45;1298;0;2;699;0;0;0;30;0;0;0;0;0
1315155;Джемпер;розовый, белый;Женщинам/Одежда/Джемперы и кардиганы/Джемпер;14765;People;ООО Вайлдберриз;1;8;5;674;674;674;674;674;55;1498;0;2;660;674;0;0;30;1;0.033333333333333;1;0.033333333333333;674
1315159;Блузка;розовый;Женщинам/Одежда/Блузки и рубашки/Блузка;37334;People;ООО Вайлдберриз;4;7;3;713;713;713;0;713;45;1298;0;2;699;0;0;0;30;0;0;0;0;0
1315172;Юбка;белый;Женщинам/Одежда/Юбки;-1;People;ООО Вайлдберриз;2;18;4;768;768;768;0;768;45;1398;0;2;753;0;0;0;30;0;0;0;0;0
1315177;Юбка;салатовый;Женщинам/Одежда/Юбки;-1;People;ООО Вайлдберриз;2;3;5;658;658;658;0;658;45;1198;0;2;645;0;0;0;30;0;0;0;0;0
1315194;Джемпер;малиновый;Женщинам/Одежда/Джемперы и кардиганы/Джемпер;14766;People;ООО Вайлдберриз;47;2;3;768;768;768;0;768;45;1398;0;2;753;0;0;0;30;0;0;0;0;0
1315424;Блузка;сиреневый;Женщинам/Одежда/Блузки и рубашки/Блузка;37335;SAVAGE;ООО Вайлдберриз;1;15;4;768;699;768;0;768;45;1398;0;2;753;0;0;0;29;0;0;0;0;0
1316123;Детский комбинезон слип для новорожденных мальчиков и девочек / Комбинезоны нательные для малышей;белый, красный;Детям/Для новорожденных/Комбинезоны и полукомбинезоны/Комбинезон для малыша;1707;Lucky Child;ЗАО Лаки Чайлд;70;108;5;569;569;569;569;632;55;1406;10;2;558;11380;0;0;30;15;0.66666666666667;20;0.66666666666667;11380
1316124;Кофточки для новорожденных мальчиков с длинным рукавом / Кофта для малышей на кнопках;белый, красный;Детям/Для новорожденных/Кофточки и джемперы/Кофточка для малыша;1251;Lucky Child;ЗАО Лаки Чайлд;78;29;5;375;375;415;415;416;53;887;10;2;367;415;0;0;30;1;0.033333333333333;1;0.033333333333333;415
1316125;Кофточки для новорожденных мальчиков с длинным рукавом / Кофта для малышей на кнопках;белый, красный;Детям/Для новорожденных/Кофточки и джемперы/Кофточка для малыша;755;Lucky Child;ЗАО Лаки Чайлд;68;33;5;361;361;401;374.33333333333;401;64;1116;10;2;354;1123;0;0;30;3;0.1;3;0.1;1123
1316126;Комбинезон нательный для малыша;белый, синий, красный;Детям/Для новорожденных/Комбинезоны и полукомбинезоны/Комбинезон нательный для малыша;4690;Lucky Child;ЗАО Лаки Чайлд;49;38;5;474;474;532;474;527;59;1287;10;2;465;474;0;0;30;1;0.033333333333333;1;0.033333333333333;474
1316127;Кофточки для новорожденных мальчиков / Кофта для малышей на молнии / Толстовка с капюшоном;белый, красный;Детям/Для новорожденных/Кофточки и джемперы/Кофта для малыша;160;Lucky Child;ЗАО Лаки Чайлд;99;48;5;688;688;770;715.33333333333;764;50;1529;10;2;674;4292;0;0;30;5;0.2;6;0.2;4292
1316128;Кофточки для новорожденных мальчиков / Кофта для малышей на молнии / Толстовка детская;белый, красный;Детям/Для новорожденных/Кофточки и джемперы/Кофта для малыша;123;Lucky Child;ЗАО Лаки Чайлд;61;29;5;605;605;676;633.4;673;40;1122;10;2;593;3167;0;0;30;5;0.16666666666667;5;0.16666666666667;3167
1316129;Комбинезон для новорожденных / Детский комбинезон футер для мальчика / Комбез / Слип утепленный;синий, красный;Детям/Для новорожденных/Комбинезоны и полукомбинезоны/Комбинезон для малыша;311;Lucky Child;ЗАО Лаки Чайлд;138;158;5;624;624;624;624;693;41;1176;10;2;611;92976;0;0;30;23;4.9666666666667;149;4.9666666666667;92976
1316130;Комбинезон слип с начесом для мальчиков и девочек / Комбинезоны нательные для малышей / Футер;молочный, красный;Детям/Для новорожденных/Комбинезоны и полукомбинезоны/Комбинезон для малыша;1622;Lucky Child;ЗАО Лаки Чайлд;97;97;5;745;745;828;758.10526315789;828;64;2300;10;5;707;14404;0;0;30;12;0.63333333333333;19;0.63333333333333;14404
1316131;Боди белье для малышей / Детское боди для новорожденных девочек с длинным рукавом / Детский бодик;белый, красный;Детям/Для новорожденных/Боди и ползунки/Боди для малыша;2286;Lucky Child;ЗАО Лаки Чайлд;82;60;5;368;368;368;368;409;55;910;10;2;361;2944;0;0;30;6;0.26666666666667;8;0.26666666666667;2944
1316132;Боди белье для малышей / Детское боди для новорожденных мальчиков и девочек / Бодик нательный;белый, красный;Детям/Для новорожденных/Боди и ползунки/Боди для малыша;1328;Lucky Child;ЗАО Лаки Чайлд;65;65;5;380;380;397;383.09090909091;422;55;939;10;2;372;4214;0;0;30;9;0.36666666666667;11;0.36666666666667;4214
1316133;Штаны для малышей с открытой стопой / Брюки для детей / Штанишки для новорожденных комплект 2 шт;синий, белый;Детям/Для новорожденных/Брюки и шорты/Брюки для малыша;1303;Lucky Child;ЗАО Лаки Чайлд;27;55;5;625;625;661;625;695;12;790;10;2;613;625;0;0;30;1;0.033333333333333;1;0.033333333333333;625
1316134;Штаны для малыша / Ползунки с открытой стопой утепленные / Штанишки детские / Комплект 2 шт;синий, белый;Детям/Для новорожденных/Брюки и шорты/Брюки для малыша;434;Lucky Child;ЗАО Лаки Чайлд;30;37;5;630;630;658;630;700;34;1061;10;2;617;3780;0;0;30;5;0.2;6;0.2;3780
1316135;Ползунки для новорожденных комплект 2 шт / Штаны для малышей с закрытой стопой / Штанишки детские;белый, красный;Детям/Для новорожденных/Боди и ползунки/Ползунки;1531;Lucky Child;ЗАО Лаки Чайлд;28;16;5;560;560;594;571.33333333333;622;51;1270;10;2;548;1714;0;0;30;2;0.1;3;0.1;1714
1316136;Ползунки для новорожденных мальчиков / Штаны для малыша с закрытой стопой / Штанишки детские;белый, красный;Детям/Для новорожденных/Боди и ползунки/Ползунки;2360;Lucky Child;ЗАО Лаки Чайлд;28;22;5;630;630;657;630;700;53;1490;10;2;617;630;0;0;30;1;0.033333333333333;1;0.033333333333333;630
1316137;Распашонки для новорожденных / Детская распашонка на кнопках для малышей / Комплект 2 шт;белый, красный;Детям/Для новорожденных/Распашонки;715;Lucky Child;ЗАО Лаки Чайлд;24;7;5;519;519;550;0;577;50;1155;10;2;509;0;0;0;30;0;0;0;0;0
1316138;Детский комбинезон слип для новорожденных девочек / Комбинезоны нательные для малышей на кнопках;белый, светло-бирюзовый;Детям/Для новорожденных/Комбинезоны и полукомбинезоны/Комбинезон для малыша;2649;Lucky Child;ЗАО Лаки Чайлд;6;70;4;338;338;394;338;375;76;1566;10;2;331;2366;0;0;30;6;0.23333333333333;7;0.23333333333333;2366
